121.45918, 459.78833, 8.95262, -0.26983762, 1, 314, 380, 100, 1, 857, 350, 15, -1
122.447, 459.94394, 8.682782, -0.26983762, 1, 314, 380, 100, 1, 857, 350, 15, -1
123.43554, 460.0949, 8.412945, -0.26983762, 1, 314, 380, 100, 1, 857, 350, 15, -1
124.42478, 460.2412, 8.168977, -0.2439677, 1, 314, 380, 100, 1, 857, 350, 15, -1
125.414635, 460.3833, 7.9250093, -0.2439677, 1, 314, 380, 100, 1, 857, 350, 15, -1
126.40508, 460.52118, 7.6810417, -0.2439677, 1, 314, 380, 100, 1, 857, 350, 15, -1
127.39611, 460.65485, 7.437074, -0.2439677, 1, 314, 380, 100, 1, 857, 350, 15, -1
128.3877, 460.78427, 7.1931067, -0.2439677, 1, 314, 380, 100, 1, 857, 350, 15, -1
129.37982, 460.9095, 6.949139, -0.2439677, 1, 314, 380, 100, 1, 857, 350, 15, -1
130.37248, 461.0305, 6.7051716, -0.2439677, 1, 314, 380, 100, 1, 857, 350, 15, -1
131.36565, 461.14725, 6.461204, -0.2439677, 1, 314, 380, 100, 1, 857, 350, 15, -1
132.3593, 461.25977, 6.2398286, -0.22137542, 1, 314, 380, 100, 1, 857, 350, 15, -1
133.35338, 461.36847, 6.018453, -0.22137542, 1, 314, 380, 100, 1, 857, 350, 15, -1
134.34787, 461.47333, 5.7970777, -0.22137542, 1, 314, 380, 100, 1, 857, 350, 15, -1
135.34276, 461.57434, 5.575702, -0.22137542, 1, 314, 380, 100, 1, 857, 350, 15, -1
136.33803, 461.6715, 5.397544, -0.17815825, 1, 314, 380, 100, 1, 857, 350, 15, -1
137.33359, 461.76556, 5.2193856, -0.17815825, 1, 314, 380, 100, 1, 857, 350, 15, -1
138.32944, 461.85654, 5.0412273, -0.17815825, 1, 314, 380, 100, 1, 857, 350, 15, -1
139.32556, 461.9444, 4.884027, -0.15720034, 1, 314, 380, 100, 1, 857, 350, 15, -1
140.32193, 462.02954, 4.7268267, -0.15720034, 1, 314, 380, 100, 1, 857, 350, 15, -1
141.31853, 462.11194, 4.5696263, -0.15720034, 1, 314, 380, 100, 1, 857, 350, 15, -1
142.31535, 462.19162, 4.412426, -0.15720034, 1, 314, 380, 100, 1, 857, 350, 15, -1
143.3124, 462.26855, 4.269134, -0.14329189, 1, 314, 380, 100, 1, 857, 350, 15, -1
144.30962, 462.343, 4.125842, -0.14329189, 1, 314, 380, 100, 1, 857, 350, 15, -1
145.30702, 462.41495, 3.9825501, -0.14329189, 1, 314, 380, 100, 1, 857, 350, 15, -1
146.30461, 462.4844, 3.8392582, -0.14329189, 1, 314, 380, 100, 1, 857, 350, 15, -1
147.30237, 462.55136, 3.7137017, -0.1255565, 1, 314, 380, 100, 1, 857, 350, 15, -1
148.30026, 462.61612, 3.5881453, -0.1255565, 1, 314, 380, 100, 1, 857, 350, 15, -1
149.29831, 462.6787, 3.4625888, -0.1255565, 1, 314, 380, 100, 1, 857, 350, 15, -1
150.29648, 462.7391, 3.3370323, -0.1255565, 1, 314, 380, 100, 1, 857, 350, 15, -1
151.29478, 462.7973, 3.2114758, -0.1255565, 1, 314, 380, 100, 1, 857, 350, 15, -1
152.29321, 462.85333, 3.0859194, -0.1255565, 1, 314, 380, 100, 1, 857, 350, 15, -1
153.29176, 462.90717, 2.960363, -0.1255565, 1, 314, 380, 100, 1, 857, 350, 15, -1
154.29044, 462.9588, 2.85239, -0.10797296, 1, 314, 380, 100, 1, 857, 350, 15, -1
155.2892, 463.00858, 2.7444172, -0.10797296, 1, 314, 380, 100, 1, 857, 350, 15, -1
156.28806, 463.05646, 2.6364443, -0.10797296, 1, 314, 380, 100, 1, 857, 350, 15, -1
157.287, 463.10245, 2.5284715, -0.10797296, 1, 314, 380, 100, 1, 857, 350, 15, -1
158.28603, 463.14658, 2.4204986, -0.10797296, 1, 314, 380, 100, 1, 857, 350, 15, -1
159.28514, 463.1888, 2.3125257, -0.10797296, 1, 314, 380, 100, 1, 857, 350, 15, -1
160.28433, 463.22916, 2.204553, -0.10797296, 1, 314, 380, 100, 1, 857, 350, 15, -1
161.28358, 463.2676, 2.1274328, -0.07711998, 1, 314, 380, 100, 1, 857, 350, 15, -1
162.2829, 463.30472, 2.0503128, -0.07711998, 1, 314, 380, 100, 1, 857, 350, 15, -1
163.28226, 463.34048, 1.9731928, -0.07711998, 1, 314, 380, 100, 1, 857, 350, 15, -1
164.28166, 463.3749, 1.8960729, -0.07711998, 1, 314, 380, 100, 1, 857, 350, 15, -1
165.28111, 463.408, 1.8510349, -0.045037955, 1, 314, 380, 100, 1, 857, 350, 15, -1
166.2806, 463.44028, 1.8059969, -0.045037955, 1, 314, 380, 100, 1, 857, 350, 15, -1
167.28009, 463.4718, 1.7609589, -0.045037955, 1, 314, 380, 100, 1, 857, 350, 15, -1
168.27962, 463.50253, 1.7159209, -0.045037955, 1, 314, 380, 100, 1, 857, 350, 15, -1
169.27917, 463.53247, 1.6708829, -0.045037955, 1, 314, 380, 100, 1, 857, 350, 15, -1
170.27875, 463.5616, 1.625845, -0.045037955, 1, 314, 380, 100, 1, 857, 350, 15, -1
171.27835, 463.59, 1.580807, -0.045037955, 1, 314, 380, 100, 1, 857, 350, 15, -1
172.27797, 463.61758, 1.535769, -0.045037955, 1, 314, 380, 100, 1, 857, 350, 15, -1
173.2776, 463.64438, 1.490731, -0.045037955, 1, 314, 380, 100, 1, 857, 350, 15, -1
174.27727, 463.67038, 1.445693, -0.045037955, 1, 314, 380, 100, 1, 857, 350, 15, -1
175.27695, 463.69562, 1.400655, -0.045037955, 1, 314, 380, 100, 1, 857, 350, 15, -1
176.27664, 463.72006, 1.3735873, -0.02706775, 1, 314, 380, 100, 1, 857, 350, 15, -1
177.27635, 463.74402, 1.3465195, -0.02706775, 1, 314, 380, 100, 1, 857, 350, 15, -1
178.27608, 463.76752, 1.3194517, -0.02706775, 1, 314, 380, 100, 1, 857, 350, 15, -1
179.27582, 463.79056, 1.2923839, -0.02706775, 1, 314, 380, 100, 1, 857, 350, 15, -1
180.27556, 463.8131, 1.2653161, -0.02706775, 1, 314, 380, 100, 1, 857, 350, 15, -1
181.27531, 463.8352, 1.2382483, -0.02706775, 1, 314, 380, 100, 1, 857, 350, 15, -1
182.27509, 463.8568, 1.2111806, -0.02706775, 1, 314, 380, 100, 1, 857, 350, 15, -1
183.27486, 463.87796, 1.1841128, -0.02706775, 1, 314, 380, 100, 1, 857, 350, 15, -1
184.27464, 463.89862, 1.157045, -0.02706775, 1, 314, 380, 100, 1, 857, 350, 15, -1
185.27444, 463.91882, 1.181484, 0.024438962, 1, 314, 380, 100, 1, 857, 350, 15, -1
186.27423, 463.93945, 1.205923, 0.024438962, 1, 314, 380, 100, 1, 857, 350, 15, -1
187.274, 463.9605, 1.2303619, 0.024438962, 1, 314, 380, 100, 1, 857, 350, 15, -1
188.27377, 463.982, 1.2548009, 0.024438962, 1, 314, 380, 100, 1, 857, 350, 15, -1
189.27353, 464.0039, 1.3298733, 0.075072415, 1, 314, 380, 100, 1, 857, 350, 15, -1
190.27325, 464.0271, 1.4049457, 0.075072415, 1, 314, 380, 100, 1, 857, 350, 15, -1
191.27295, 464.0516, 1.4800181, 0.075072415, 1, 314, 380, 100, 1, 857, 350, 15, -1
192.27261, 464.07742, 1.5550905, 0.075072415, 1, 314, 380, 100, 1, 857, 350, 15, -1
193.27225, 464.10455, 1.630163, 0.075072415, 1, 314, 380, 100, 1, 857, 350, 15, -1
194.27184, 464.133, 1.7281879, 0.098025, 1, 314, 380, 100, 1, 857, 350, 15, -1
195.27138, 464.16315, 1.8262129, 0.098025, 1, 314, 380, 100, 1, 857, 350, 15, -1
196.27087, 464.195, 1.9242378, 0.098025, 1, 314, 380, 100, 1, 857, 350, 15, -1
197.27031, 464.22858, 2.0222628, 0.098025, 1, 314, 380, 100, 1, 857, 350, 15, -1
198.26968, 464.26385, 2.120288, 0.098025, 1, 314, 380, 100, 1, 857, 350, 15, -1
199.269, 464.30084, 2.2465773, 0.12628925, 1, 314, 380, 100, 1, 857, 350, 15, -1
200.26823, 464.34006, 2.3728666, 0.12628925, 1, 314, 380, 100, 1, 857, 350, 15, -1
201.26738, 464.38147, 2.499156, 0.12628925, 1, 314, 380, 100, 1, 857, 350, 15, -1
202.26643, 464.42508, 2.6565173, 0.15736137, 1, 314, 380, 100, 1, 857, 350, 15, -1
203.26537, 464.47144, 2.8138785, 0.15736137, 1, 314, 380, 100, 1, 857, 350, 15, -1
204.26416, 464.52054, 2.9712398, 0.15736137, 1, 314, 380, 100, 1, 857, 350, 15, -1
205.26282, 464.5724, 3.128601, 0.15736137, 1, 314, 380, 100, 1, 857, 350, 15, -1
206.26132, 464.62695, 3.2859623, 0.15736137, 1, 314, 380, 100, 1, 857, 350, 15, -1
207.25967, 464.68427, 3.4629278, 0.17696543, 1, 314, 380, 100, 1, 857, 350, 15, -1
208.25784, 464.74466, 3.6398933, 0.17696543, 1, 314, 380, 100, 1, 857, 350, 15, -1
209.25583, 464.80814, 3.8168588, 0.17696543, 1, 314, 380, 100, 1, 857, 350, 15, -1
210.25362, 464.8747, 3.9938242, 0.17696543, 1, 314, 380, 100, 1, 857, 350, 15, -1
211.25119, 464.94434, 4.204869, 0.21104437, 1, 314, 380, 100, 1, 857, 350, 15, -1
212.2485, 465.01767, 4.415913, 0.21104437, 1, 314, 380, 100, 1, 857, 350, 15, -1
213.24553, 465.09467, 4.6269574, 0.21104437, 1, 314, 380, 100, 1, 857, 350, 15, -1
214.24226, 465.17532, 4.8380017, 0.21104437, 1, 314, 380, 100, 1, 857, 350, 15, -1
215.23871, 465.25967, 5.0785275, 0.24052587, 1, 314, 380, 100, 1, 857, 350, 15, -1
216.23479, 465.3482, 5.319053, 0.24052587, 1, 314, 380, 100, 1, 857, 350, 15, -1
217.23048, 465.44092, 5.559579, 0.24052587, 1, 314, 380, 100, 1, 857, 350, 15, -1
218.22578, 465.5378, 5.8001046, 0.24052587, 1, 314, 380, 100, 1, 857, 350, 15, -1
219.22066, 465.63885, 6.070588, 0.27048355, 1, 314, 380, 100, 1, 857, 350, 15, -1
220.21504, 465.7446, 6.3410716, 0.27048355, 1, 314, 380, 100, 1, 857, 350, 15, -1
221.20892, 465.85504, 6.611555, 0.27048355, 1, 314, 380, 100, 1, 857, 350, 15, -1
222.20227, 465.97018, 6.8820386, 0.27048355, 1, 314, 380, 100, 1, 857, 350, 15, -1
223.19507, 466.09, 7.152522, 0.27048355, 1, 314, 380, 100, 1, 857, 350, 15, -1
224.18729, 466.2145, 7.453169, 0.30064684, 1, 314, 380, 100, 1, 857, 350, 15, -1
225.17883, 466.34424, 7.7538157, 0.30064684, 1, 314, 380, 100, 1, 857, 350, 15, -1
226.1697, 466.47916, 8.054462, 0.30064684, 1, 314, 380, 100, 1, 857, 350, 15, -1
227.15984, 466.61926, 8.355109, 0.30064684, 1, 314, 380, 100, 1, 857, 350, 15, -1
228.14922, 466.76456, 8.692679, 0.33756992, 1, 314, 380, 100, 1, 857, 350, 15, -1
229.13773, 466.91568, 9.03025, 0.33756992, 1, 314, 380, 100, 1, 857, 350, 15, -1
230.12534, 467.07263, 9.36782, 0.33756992, 1, 314, 380, 100, 1, 857, 350, 15, -1
231.112, 467.2354, 9.732882, 0.36506176, 1, 314, 380, 100, 1, 857, 350, 15, -1
232.09761, 467.40448, 10.097943, 0.36506176, 1, 314, 380, 100, 1, 857, 350, 15, -1
233.08212, 467.5798, 10.463005, 0.36506176, 1, 314, 380, 100, 1, 857, 350, 15, -1
234.06549, 467.7614, 10.828067, 0.36506176, 1, 314, 380, 100, 1, 857, 350, 15, -1
235.04768, 467.94928, 11.21094, 0.3828734, 1, 314, 380, 100, 1, 857, 350, 15, -1
236.0286, 468.1437, 11.593814, 0.3828734, 1, 314, 380, 100, 1, 857, 350, 15, -1
237.0082, 468.34467, 11.976687, 0.3828734, 1, 314, 380, 100, 1, 857, 350, 15, -1
237.98642, 468.5522, 12.359561, 0.3828734, 1, 314, 380, 100, 1, 857, 350, 15, -1
238.96324, 468.76624, 12.7424345, 0.3828734, 1, 314, 380, 100, 1, 857, 350, 15, -1
239.93861, 468.98682, 13.144728, 0.40229368, 1, 314, 380, 100, 1, 857, 350, 15, -1
240.91241, 469.21423, 13.547022, 0.40229368, 1, 314, 380, 100, 1, 857, 350, 15, -1
241.8846, 469.4485, 13.949316, 0.40229368, 1, 314, 380, 100, 1, 857, 350, 15, -1
242.8551, 469.68954, 14.35161, 0.40229368, 1, 314, 380, 100, 1, 857, 350, 15, -1
243.8239, 469.9374, 14.753904, 0.40229368, 1, 314, 380, 100, 1, 857, 350, 15, -1
244.79092, 470.19208, 15.1730175, 0.41911343, 1, 314, 380, 100, 1, 857, 350, 15, -1
245.75606, 470.45383, 15.592131, 0.41911343, 1, 314, 380, 100, 1, 857, 350, 15, -1
246.71925, 470.72263, 16.011244, 0.41911343, 1, 314, 380, 100, 1, 857, 350, 15, -1
247.68047, 470.99844, 16.430357, 0.41911343, 1, 314, 380, 100, 1, 857, 350, 15, -1
248.63963, 471.28128, 16.855837, 0.42548063, 1, 314, 380, 100, 1, 857, 350, 15, -1
249.59666, 471.57126, 17.281317, 0.42548063, 1, 314, 380, 100, 1, 857, 350, 15, -1
250.55153, 471.86832, 17.706797, 0.42548063, 1, 314, 380, 100, 1, 857, 350, 15, -1
251.50415, 472.17245, 18.132277, 0.42548063, 1, 314, 380, 100, 1, 857, 350, 15, -1
252.4545, 472.48367, 18.554203, 0.4219272, 1, 314, 380, 100, 1, 857, 350, 15, -1
253.40253, 472.80188, 18.97613, 0.4219272, 1, 314, 380, 100, 1, 857, 350, 15, -1
254.34818, 473.12704, 19.398056, 0.4219272, 1, 314, 380, 100, 1, 857, 350, 15, -1
255.29141, 473.45917, 19.808794, 0.4107383, 1, 314, 380, 100, 1, 857, 350, 15, -1
256.23224, 473.79803, 20.219532, 0.4107383, 1, 314, 380, 100, 1, 857, 350, 15, -1
257.17062, 474.14365, 20.63027, 0.4107383, 1, 314, 380, 100, 1, 857, 350, 15, -1
258.1065, 474.49597, 21.041008, 0.4107383, 1, 314, 380, 100, 1, 857, 350, 15, -1
259.03983, 474.855, 21.451746, 0.4107383, 1, 314, 380, 100, 1, 857, 350, 15, -1
259.97055, 475.22073, 21.84948, 0.39773422, 1, 314, 380, 100, 1, 857, 350, 15, -1
260.8987, 475.5929, 22.247213, 0.39773422, 1, 314, 380, 100, 1, 857, 350, 15, -1
261.82428, 475.9715, 22.644947, 0.39773422, 1, 314, 380, 100, 1, 857, 350, 15, -1
262.7472, 476.3565, 23.04268, 0.39773422, 1, 314, 380, 100, 1, 857, 350, 15, -1
263.66742, 476.74792, 23.410843, 0.36816168, 1, 314, 380, 100, 1, 857, 350, 15, -1
264.5851, 477.14523, 23.779005, 0.36816168, 1, 314, 380, 100, 1, 857, 350, 15, -1
265.5002, 477.54843, 24.147167, 0.36816168, 1, 314, 380, 100, 1, 857, 350, 15, -1
266.41272, 477.95752, 24.485073, 0.3379058, 1, 314, 380, 100, 1, 857, 350, 15, -1
267.32278, 478.37198, 24.822979, 0.3379058, 1, 314, 380, 100, 1, 857, 350, 15, -1
268.2304, 478.7918, 25.160885, 0.3379058, 1, 314, 380, 100, 1, 857, 350, 15, -1
269.13553, 479.21698, 25.49879, 0.3379058, 1, 314, 380, 100, 1, 857, 350, 15, -1
270.03812, 479.64746, 25.811571, 0.3127808, 1, 314, 380, 100, 1, 857, 350, 15, -1
270.93835, 480.0829, 26.124352, 0.3127808, 1, 314, 380, 100, 1, 857, 350, 15, -1
271.83618, 480.5232, 26.437132, 0.3127808, 1, 314, 380, 100, 1, 857, 350, 15, -1
272.7316, 480.9684, 26.71385, 0.27671832, 1, 314, 380, 100, 1, 857, 350, 15, -1
273.62485, 481.41794, 26.990568, 0.27671832, 1, 314, 380, 100, 1, 857, 350, 15, -1
274.51593, 481.8718, 27.267286, 0.27671832, 1, 314, 380, 100, 1, 857, 350, 15, -1
275.40482, 482.32993, 27.544004, 0.27671832, 1, 314, 380, 100, 1, 857, 350, 15, -1
276.29147, 482.79236, 27.791906, 0.24790119, 1, 314, 380, 100, 1, 857, 350, 15, -1
277.17612, 483.2586, 28.039808, 0.24790119, 1, 314, 380, 100, 1, 857, 350, 15, -1
278.05875, 483.7287, 28.28771, 0.24790119, 1, 314, 380, 100, 1, 857, 350, 15, -1
278.93933, 484.2026, 28.496225, 0.20851485, 1, 314, 380, 100, 1, 857, 350, 15, -1
279.81818, 484.67972, 28.70474, 0.20851485, 1, 314, 380, 100, 1, 857, 350, 15, -1
280.69528, 485.16, 28.913256, 0.20851485, 1, 314, 380, 100, 1, 857, 350, 15, -1
281.57065, 485.6435, 29.12177, 0.20851485, 1, 314, 380, 100, 1, 857, 350, 15, -1
282.44424, 486.13016, 29.30005, 0.17828074, 1, 314, 380, 100, 1, 857, 350, 15, -1
283.3163, 486.61954, 29.47833, 0.17828074, 1, 314, 380, 100, 1, 857, 350, 15, -1
284.18686, 487.11163, 29.65661, 0.17828074, 1, 314, 380, 100, 1, 857, 350, 15, -1
285.05588, 487.60645, 29.83489, 0.17828074, 1, 314, 380, 100, 1, 857, 350, 15, -1
285.92334, 488.10394, 29.97325, 0.13835998, 1, 314, 380, 100, 1, 857, 350, 15, -1
286.7896, 488.60355, 30.111609, 0.13835998, 1, 314, 380, 100, 1, 857, 350, 15, -1
287.65466, 489.10522, 30.249968, 0.13835998, 1, 314, 380, 100, 1, 857, 350, 15, -1
288.5185, 489.609, 30.388327, 0.13835998, 1, 314, 380, 100, 1, 857, 350, 15, -1
289.3811, 490.11487, 30.486769, 0.09844157, 1, 314, 380, 100, 1, 857, 350, 15, -1
290.24286, 490.6222, 30.58521, 0.09844157, 1, 314, 380, 100, 1, 857, 350, 15, -1
291.10373, 491.131, 30.683653, 0.09844157, 1, 314, 380, 100, 1, 857, 350, 15, -1
291.9637, 491.6413, 30.782095, 0.09844157, 1, 314, 380, 100, 1, 857, 350, 15, -1
292.82285, 492.15308, 30.841856, 0.059761316, 1, 314, 380, 100, 1, 857, 350, 15, -1
293.68143, 492.66574, 30.901617, 0.059761316, 1, 314, 380, 100, 1, 857, 350, 15, -1
294.5395, 493.17932, 30.961378, 0.059761316, 1, 314, 380, 100, 1, 857, 350, 15, -1
295.397, 493.6938, 31.02114, 0.059761316, 1, 314, 380, 100, 1, 857, 350, 15, -1
296.25397, 494.20914, 31.043968, 0.022829186, 1, 314, 380, 100, 1, 857, 350, 15, -1
297.11075, 494.72482, 31.066797, 0.022829186, 1, 314, 380, 100, 1, 857, 350, 15, -1
297.96732, 495.24088, 31.089626, 0.022829186, 1, 314, 380, 100, 1, 857, 350, 15, -1
298.82367, 495.75726, 31.112455, 0.022829186, 1, 314, 380, 100, 1, 857, 350, 15, -1
299.6798, 496.274, 31.100449, -0.012007045, 1, 314, 380, 100, 1, 857, 350, 15, -1
300.53607, 496.79053, 31.088442, -0.012007045, 1, 314, 380, 100, 1, 857, 350, 15, -1
301.39246, 497.3069, 31.076435, -0.012007045, 1, 314, 380, 100, 1, 857, 350, 15, -1
302.24893, 497.82306, 31.064428, -0.012007045, 1, 314, 380, 100, 1, 857, 350, 15, -1
303.10553, 498.33905, 31.019922, -0.044506483, 1, 314, 380, 100, 1, 857, 350, 15, -1
303.96252, 498.8544, 30.975416, -0.044506483, 1, 314, 380, 100, 1, 857, 350, 15, -1
304.81992, 499.36908, 30.93091, -0.044506483, 1, 314, 380, 100, 1, 857, 350, 15, -1
305.6777, 499.8831, 30.886404, -0.044506483, 1, 314, 380, 100, 1, 857, 350, 15, -1
306.5359, 500.39642, 30.811882, -0.074521124, 1, 314, 380, 100, 1, 857, 350, 15, -1
307.39474, 500.90863, 30.73736, -0.074521124, 1, 314, 380, 100, 1, 857, 350, 15, -1
308.25427, 501.41974, 30.662838, -0.074521124, 1, 314, 380, 100, 1, 857, 350, 15, -1
309.11444, 501.92972, 30.56086, -0.10197884, 1, 314, 380, 100, 1, 857, 350, 15, -1
309.97552, 502.43817, 30.458881, -0.10197884, 1, 314, 380, 100, 1, 857, 350, 15, -1
310.83752, 502.9451, 30.356903, -0.10197884, 1, 314, 380, 100, 1, 857, 350, 15, -1
311.7004, 503.45047, 30.254925, -0.10197884, 1, 314, 380, 100, 1, 857, 350, 15, -1
312.5642, 503.9543, 30.134226, -0.12069862, 1, 314, 380, 100, 1, 857, 350, 15, -1
313.42905, 504.45633, 30.013527, -0.12069862, 1, 314, 380, 100, 1, 857, 350, 15, -1
314.29495, 504.95654, 29.892828, -0.12069862, 1, 314, 380, 100, 1, 857, 350, 15, -1
315.16193, 505.45493, 29.77213, -0.12069862, 1, 314, 380, 100, 1, 857, 350, 15, -1
316.02994, 505.95148, 29.628918, -0.14321062, 1, 314, 380, 100, 1, 857, 350, 15, -1
316.89917, 506.44586, 29.485706, -0.14321062, 1, 314, 380, 100, 1, 857, 350, 15, -1
317.76965, 506.93808, 29.342495, -0.14321062, 1, 314, 380, 100, 1, 857, 350, 15, -1
318.64136, 507.4281, 29.199284, -0.14321062, 1, 314, 380, 100, 1, 857, 350, 15, -1
319.51428, 507.91595, 29.035568, -0.16371576, 1, 314, 380, 100, 1, 857, 350, 15, -1
320.3886, 508.4013, 28.871853, -0.16371576, 1, 314, 380, 100, 1, 857, 350, 15, -1
321.2643, 508.88416, 28.708138, -0.16371576, 1, 314, 380, 100, 1, 857, 350, 15, -1
322.1414, 509.3645, 28.544422, -0.16371576, 1, 314, 380, 100, 1, 857, 350, 15, -1
323.01984, 509.84235, 28.362541, -0.18188013, 1, 314, 380, 100, 1, 857, 350, 15, -1
323.8998, 510.31738, 28.18066, -0.18188013, 1, 314, 380, 100, 1, 857, 350, 15, -1
324.78128, 510.78964, 27.99878, -0.18188013, 1, 314, 380, 100, 1, 857, 350, 15, -1
325.66425, 511.2591, 27.816898, -0.18188013, 1, 314, 380, 100, 1, 857, 350, 15, -1
326.54868, 511.72574, 27.619108, -0.19779076, 1, 314, 380, 100, 1, 857, 350, 15, -1
327.43472, 512.18933, 27.421318, -0.19779076, 1, 314, 380, 100, 1, 857, 350, 15, -1
328.32236, 512.64984, 27.223528, -0.19779076, 1, 314, 380, 100, 1, 857, 350, 15, -1
329.21158, 513.1073, 27.01195, -0.21157816, 1, 314, 380, 100, 1, 857, 350, 15, -1
330.10248, 513.56146, 26.800371, -0.21157816, 1, 314, 380, 100, 1, 857, 350, 15, -1
330.99506, 514.0123, 26.588793, -0.21157816, 1, 314, 380, 100, 1, 857, 350, 15, -1
331.8893, 514.4599, 26.377214, -0.21157816, 1, 314, 380, 100, 1, 857, 350, 15, -1
332.7852, 514.9042, 26.1567, -0.22051407, 1, 314, 380, 100, 1, 857, 350, 15, -1
333.68277, 515.34503, 25.936186, -0.22051407, 1, 314, 380, 100, 1, 857, 350, 15, -1
334.58206, 515.7824, 25.715672, -0.22051407, 1, 314, 380, 100, 1, 857, 350, 15, -1
335.48303, 516.2163, 25.495157, -0.22051407, 1, 314, 380, 100, 1, 857, 350, 15, -1
336.38565, 516.6467, 25.264462, -0.23069605, 1, 314, 380, 100, 1, 857, 350, 15, -1
337.29, 517.07355, 25.033766, -0.23069605, 1, 314, 380, 100, 1, 857, 350, 15, -1
338.19608, 517.4967, 24.80307, -0.23069605, 1, 314, 380, 100, 1, 857, 350, 15, -1
339.10382, 517.9162, 24.572374, -0.23069605, 1, 314, 380, 100, 1, 857, 350, 15, -1
340.01324, 518.33203, 24.332993, -0.23938255, 1, 314, 380, 100, 1, 857, 350, 15, -1
340.9244, 518.7441, 24.09361, -0.23938255, 1, 314, 380, 100, 1, 857, 350, 15, -1
341.83728, 519.1523, 23.854229, -0.23938255, 1, 314, 380, 100, 1, 857, 350, 15, -1
342.75186, 519.5567, 23.607725, -0.24650292, 1, 314, 380, 100, 1, 857, 350, 15, -1
343.66818, 519.95715, 23.361221, -0.24650292, 1, 314, 380, 100, 1, 857, 350, 15, -1
344.5862, 520.3537, 23.114717, -0.24650292, 1, 314, 380, 100, 1, 857, 350, 15, -1
345.50592, 520.7463, 22.868214, -0.24650292, 1, 314, 380, 100, 1, 857, 350, 15, -1
346.4273, 521.1349, 22.617374, -0.25083846, 1, 314, 380, 100, 1, 857, 350, 15, -1
347.3504, 521.5195, 22.366535, -0.25083846, 1, 314, 380, 100, 1, 857, 350, 15, -1
348.27518, 521.9, 22.115696, -0.25083846, 1, 314, 380, 100, 1, 857, 350, 15, -1
349.2016, 522.2765, 21.86029, -0.2554057, 1, 314, 380, 100, 1, 857, 350, 15, -1
350.1297, 522.6488, 21.604885, -0.2554057, 1, 314, 380, 100, 1, 857, 350, 15, -1
351.05945, 523.017, 21.34948, -0.2554057, 1, 314, 380, 100, 1, 857, 350, 15, -1
351.9908, 523.3811, 21.094074, -0.2554057, 1, 314, 380, 100, 1, 857, 350, 15, -1
352.9238, 523.741, 20.835993, -0.25808126, 1, 314, 380, 100, 1, 857, 350, 15, -1
353.8584, 524.09674, 20.577911, -0.25808126, 1, 314, 380, 100, 1, 857, 350, 15, -1
354.7946, 524.44824, 20.31983, -0.25808126, 1, 314, 380, 100, 1, 857, 350, 15, -1
355.73236, 524.79553, 20.061749, -0.25808126, 1, 314, 380, 100, 1, 857, 350, 15, -1
356.6717, 525.13855, 19.801092, -0.26065603, 1, 314, 380, 100, 1, 857, 350, 15, -1
357.61258, 525.4773, 19.540436, -0.26065603, 1, 314, 380, 100, 1, 857, 350, 15, -1
358.555, 525.81177, 19.27978, -0.26065603, 1, 314, 380, 100, 1, 857, 350, 15, -1
